Chromosome	Source	Feature	Start	End	Attributes
NC_003279.8	GetRepeats	repeat_copy	338826	338875	Parent=Repeat_111;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340666	340715	Parent=Repeat_111;Copy=2
NC_003279.8	GetRepeats	repeat_region	338826	340899	ID=Repeat_112
NC_003279.8	GetRepeats	repeat_copy	338826	338875	Parent=Repeat_112;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340850	340899	Parent=Repeat_112;Copy=2
NC_003279.8	GetRepeats	repeat_region	338826	341083	ID=Repeat_113
NC_003279.8	GetRepeats	repeat_copy	338826	338875	Parent=Repeat_113;Copy=1
NC_003279.8	GetRepeats	repeat_copy	341034	341083	Parent=Repeat_113;Copy=2
NC_003279.8	GetRepeats	repeat_region	338901	339159	ID=Repeat_114
NC_003279.8	GetRepeats	repeat_copy	338901	338975	Parent=Repeat_114;Copy=1
NC_003279.8	GetRepeats	repeat_copy	339085	339159	Parent=Repeat_114;Copy=2
NC_003279.8	GetRepeats	repeat_region	338901	339718	ID=Repeat_115
NC_003279.8	GetRepeats	repeat_copy	338901	339350	Parent=Repeat_115;Copy=1
NC_003279.8	GetRepeats	repeat_copy	339269	339718	Parent=Repeat_115;Copy=2
NC_003279.8	GetRepeats	repeat_region	338901	339527	ID=Repeat_116
NC_003279.8	GetRepeats	repeat_copy	338901	338975	Parent=Repeat_116;Copy=1
NC_003279.8	GetRepeats	repeat_copy	339453	339527	Parent=Repeat_116;Copy=2
NC_003279.8	GetRepeats	repeat_region	338901	339711	ID=Repeat_117
NC_003279.8	GetRepeats	repeat_copy	338901	338975	Parent=Repeat_117;Copy=1
NC_003279.8	GetRepeats	repeat_copy	339637	339711	Parent=Repeat_117;Copy=2
NC_003279.8	GetRepeats	repeat_region	338901	339870	ID=Repeat_118
NC_003279.8	GetRepeats	repeat_copy	338901	338950	Parent=Repeat_118;Copy=1
NC_003279.8	GetRepeats	repeat_copy	339821	339870	Parent=Repeat_118;Copy=2
NC_003279.8	GetRepeats	repeat_region	338901	340079	ID=Repeat_119
NC_003279.8	GetRepeats	repeat_copy	338901	338975	Parent=Repeat_119;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340005	340079	Parent=Repeat_119;Copy=2
NC_003279.8	GetRepeats	repeat_region	338901	340447	ID=Repeat_120
NC_003279.8	GetRepeats	repeat_copy	338901	338975	Parent=Repeat_120;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340373	340447	Parent=Repeat_120;Copy=2
NC_003279.8	GetRepeats	repeat_region	338901	340631	ID=Repeat_121
NC_003279.8	GetRepeats	repeat_copy	338901	338975	Parent=Repeat_121;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340557	340631	Parent=Repeat_121;Copy=2
NC_003279.8	GetRepeats	repeat_region	338901	340790	ID=Repeat_122
NC_003279.8	GetRepeats	repeat_copy	338901	338950	Parent=Repeat_122;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340741	340790	Parent=Repeat_122;Copy=2
NC_003279.8	GetRepeats	repeat_region	338901	340974	ID=Repeat_123
NC_003279.8	GetRepeats	repeat_copy	338901	338950	Parent=Repeat_123;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340925	340974	Parent=Repeat_123;Copy=2
NC_003279.8	GetRepeats	repeat_region	339001	339334	ID=Repeat_124
NC_003279.8	GetRepeats	repeat_copy	339001	339150	Parent=Repeat_124;Copy=1
NC_003279.8	GetRepeats	repeat_copy	339185	339334	Parent=Repeat_124;Copy=2
NC_003279.8	GetRepeats	repeat_region	339001	339702	ID=Repeat_125
NC_003279.8	GetRepeats	repeat_copy	339001	339150	Parent=Repeat_125;Copy=1
NC_003279.8	GetRepeats	repeat_copy	339553	339702	Parent=Repeat_125;Copy=2
NC_003279.8	GetRepeats	repeat_region	339001	339861	ID=Repeat_126
NC_003279.8	GetRepeats	repeat_copy	339001	339125	Parent=Repeat_126;Copy=1
NC_003279.8	GetRepeats	repeat_copy	339737	339861	Parent=Repeat_126;Copy=2
NC_003279.8	GetRepeats	repeat_region	339001	340070	ID=Repeat_127
NC_003279.8	GetRepeats	repeat_copy	339001	339150	Parent=Repeat_127;Copy=1
NC_003279.8	GetRepeats	repeat_copy	339921	340070	Parent=Repeat_127;Copy=2
NC_003279.8	GetRepeats	repeat_region	339001	340179	ID=Repeat_128
NC_003279.8	GetRepeats	repeat_copy	339001	339075	Parent=Repeat_128;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340105	340179	Parent=Repeat_128;Copy=2
NC_003279.8	GetRepeats	repeat_region	339001	340338	ID=Repeat_129
NC_003279.8	GetRepeats	repeat_copy	339001	339050	Parent=Repeat_129;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340289	340338	Parent=Repeat_129;Copy=2
NC_003279.8	GetRepeats	repeat_region	339001	340622	ID=Repeat_130
NC_003279.8	GetRepeats	repeat_copy	339001	339150	Parent=Repeat_130;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340473	340622	Parent=Repeat_130;Copy=2
NC_003279.8	GetRepeats	repeat_region	339001	340781	ID=Repeat_131
NC_003279.8	GetRepeats	repeat_copy	339001	339125	Parent=Repeat_131;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340657	340781	Parent=Repeat_131;Copy=2
NC_003279.8	GetRepeats	repeat_region	339001	340990	ID=Repeat_132
NC_003279.8	GetRepeats	repeat_copy	339001	339150	Parent=Repeat_132;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340841	340990	Parent=Repeat_132;Copy=2
NC_003279.8	GetRepeats	repeat_region	339001	341149	ID=Repeat_133
NC_003279.8	GetRepeats	repeat_copy	339001	339125	Parent=Repeat_133;Copy=1
NC_003279.8	GetRepeats	repeat_copy	341025	341149	Parent=Repeat_133;Copy=2
NC_003279.8	GetRepeats	repeat_region	339076	340463	ID=Repeat_134
NC_003279.8	GetRepeats	repeat_copy	339076	339175	Parent=Repeat_134;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340364	340463	Parent=Repeat_134;Copy=2
NC_003279.8	GetRepeats	repeat_region	339101	340254	ID=Repeat_135
NC_003279.8	GetRepeats	repeat_copy	339101	339150	Parent=Repeat_135;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340205	340254	Parent=Repeat_135;Copy=2
NC_003279.8	GetRepeats	repeat_region	339176	340086	ID=Repeat_136
NC_003279.8	GetRepeats	repeat_copy	339176	339350	Parent=Repeat_136;Copy=1
NC_003279.8	GetRepeats	repeat_copy	339912	340086	Parent=Repeat_136;Copy=2
NC_003279.8	GetRepeats	repeat_region	339176	340195	ID=Repeat_137
NC_003279.8	GetRepeats	repeat_copy	339176	339275	Parent=Repeat_137;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340096	340195	Parent=Repeat_137;Copy=2
NC_003279.8	GetRepeats	repeat_region	339176	340981	ID=Repeat_138
NC_003279.8	GetRepeats	repeat_copy	339176	339325	Parent=Repeat_138;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340832	340981	Parent=Repeat_138;Copy=2
NC_003279.8	GetRepeats	repeat_region	339176	341140	ID=Repeat_139
NC_003279.8	GetRepeats	repeat_copy	339176	339300	Parent=Repeat_139;Copy=1
NC_003279.8	GetRepeats	repeat_copy	341016	341140	Parent=Repeat_139;Copy=2
NC_003279.8	GetRepeats	repeat_region	339201	339534	ID=Repeat_140
NC_003279.8	GetRepeats	repeat_copy	339201	339350	Parent=Repeat_140;Copy=1
NC_003279.8	GetRepeats	repeat_copy	339385	339534	Parent=Repeat_140;Copy=2
NC_003279.8	GetRepeats	repeat_region	339201	339852	ID=Repeat_141
NC_003279.8	GetRepeats	repeat_copy	339201	339300	Parent=Repeat_141;Copy=1
NC_003279.8	GetRepeats	repeat_copy	339753	339852	Parent=Repeat_141;Copy=2
NC_003279.8	GetRepeats	repeat_region	339201	340638	ID=Repeat_142
NC_003279.8	GetRepeats	repeat_copy	339201	339350	Parent=Repeat_142;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340489	340638	Parent=Repeat_142;Copy=2
NC_003279.8	GetRepeats	repeat_region	339201	340772	ID=Repeat_143
NC_003279.8	GetRepeats	repeat_copy	339201	339300	Parent=Repeat_143;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340673	340772	Parent=Repeat_143;Copy=2
NC_003279.8	GetRepeats	repeat_region	339251	340454	ID=Repeat_144
NC_003279.8	GetRepeats	repeat_copy	339251	339350	Parent=Repeat_144;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340355	340454	Parent=Repeat_144;Copy=2
NC_003279.8	GetRepeats	repeat_region	339376	339709	ID=Repeat_145
NC_003279.8	GetRepeats	repeat_copy	339376	339525	Parent=Repeat_145;Copy=1
NC_003279.8	GetRepeats	repeat_copy	339560	339709	Parent=Repeat_145;Copy=2
NC_003279.8	GetRepeats	repeat_region	339376	339868	ID=Repeat_146
NC_003279.8	GetRepeats	repeat_copy	339376	339500	Parent=Repeat_146;Copy=1
NC_003279.8	GetRepeats	repeat_copy	339744	339868	Parent=Repeat_146;Copy=2
NC_003279.8	GetRepeats	repeat_region	339376	340077	ID=Repeat_147
NC_003279.8	GetRepeats	repeat_copy	339376	339525	Parent=Repeat_147;Copy=1
NC_003279.8	GetRepeats	repeat_copy	339928	340077	Parent=Repeat_147;Copy=2
NC_003279.8	GetRepeats	repeat_region	339376	340186	ID=Repeat_148
NC_003279.8	GetRepeats	repeat_copy	339376	339450	Parent=Repeat_148;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340112	340186	Parent=Repeat_148;Copy=2
NC_003279.8	GetRepeats	repeat_region	339376	340629	ID=Repeat_149
NC_003279.8	GetRepeats	repeat_copy	339376	339525	Parent=Repeat_149;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340480	340629	Parent=Repeat_149;Copy=2
NC_003279.8	GetRepeats	repeat_region	339376	340788	ID=Repeat_150
NC_003279.8	GetRepeats	repeat_copy	339376	339500	Parent=Repeat_150;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340664	340788	Parent=Repeat_150;Copy=2
NC_003279.8	GetRepeats	repeat_region	339376	340972	ID=Repeat_151
NC_003279.8	GetRepeats	repeat_copy	339376	339500	Parent=Repeat_151;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340848	340972	Parent=Repeat_151;Copy=2
NC_003279.8	GetRepeats	repeat_region	339376	341131	ID=Repeat_152
NC_003279.8	GetRepeats	repeat_copy	339376	339475	Parent=Repeat_152;Copy=1
NC_003279.8	GetRepeats	repeat_copy	341032	341131	Parent=Repeat_152;Copy=2
NC_003279.8	GetRepeats	repeat_region	339426	340470	ID=Repeat_153
NC_003279.8	GetRepeats	repeat_copy	339426	339550	Parent=Repeat_153;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340346	340470	Parent=Repeat_153;Copy=2
NC_003279.8	GetRepeats	repeat_region	339551	339859	ID=Repeat_154
NC_003279.8	GetRepeats	repeat_copy	339551	339675	Parent=Repeat_154;Copy=1
NC_003279.8	GetRepeats	repeat_copy	339735	339859	Parent=Repeat_154;Copy=2
NC_003279.8	GetRepeats	repeat_region	339551	340068	ID=Repeat_155
NC_003279.8	GetRepeats	repeat_copy	339551	339700	Parent=Repeat_155;Copy=1
NC_003279.8	GetRepeats	repeat_copy	339919	340068	Parent=Repeat_155;Copy=2
NC_003279.8	GetRepeats	repeat_region	339551	340202	ID=Repeat_156
NC_003279.8	GetRepeats	repeat_copy	339551	339650	Parent=Repeat_156;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340103	340202	Parent=Repeat_156;Copy=2
NC_003279.8	GetRepeats	repeat_region	339551	340336	ID=Repeat_157
NC_003279.8	GetRepeats	repeat_copy	339551	339600	Parent=Repeat_157;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340287	340336	Parent=Repeat_157;Copy=2
NC_003279.8	GetRepeats	repeat_region	339551	340779	ID=Repeat_158
NC_003279.8	GetRepeats	repeat_copy	339551	339675	Parent=Repeat_158;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340655	340779	Parent=Repeat_158;Copy=2
NC_003279.8	GetRepeats	repeat_region	339551	340988	ID=Repeat_159
NC_003279.8	GetRepeats	repeat_copy	339551	339700	Parent=Repeat_159;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340839	340988	Parent=Repeat_159;Copy=2
NC_003279.8	GetRepeats	repeat_region	339551	341147	ID=Repeat_160
NC_003279.8	GetRepeats	repeat_copy	339551	339675	Parent=Repeat_160;Copy=1
NC_003279.8	GetRepeats	repeat_copy	341023	341147	Parent=Repeat_160;Copy=2
NC_003279.8	GetRepeats	repeat_region	339576	340970	ID=Repeat_161
NC_003279.8	GetRepeats	repeat_copy	339576	340050	Parent=Repeat_161;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340496	340970	Parent=Repeat_161;Copy=2
NC_003279.8	GetRepeats	repeat_region	339626	340436	ID=Repeat_162
NC_003279.8	GetRepeats	repeat_copy	339626	339700	Parent=Repeat_162;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340362	340436	Parent=Repeat_162;Copy=2
NC_003279.8	GetRepeats	repeat_region	339751	340059	ID=Repeat_163
NC_003279.8	GetRepeats	repeat_copy	339751	339875	Parent=Repeat_163;Copy=1
NC_003279.8	GetRepeats	repeat_copy	339935	340059	Parent=Repeat_163;Copy=2
NC_003279.8	GetRepeats	repeat_region	339751	340193	ID=Repeat_164
NC_003279.8	GetRepeats	repeat_copy	339751	339825	Parent=Repeat_164;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340119	340193	Parent=Repeat_164;Copy=2
NC_003279.8	GetRepeats	repeat_region	339751	340611	ID=Repeat_165
NC_003279.8	GetRepeats	repeat_copy	339751	339875	Parent=Repeat_165;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340487	340611	Parent=Repeat_165;Copy=2
NC_003279.8	GetRepeats	repeat_region	339751	340979	ID=Repeat_166
NC_003279.8	GetRepeats	repeat_copy	339751	339875	Parent=Repeat_166;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340855	340979	Parent=Repeat_166;Copy=2
NC_003279.8	GetRepeats	repeat_region	339751	341138	ID=Repeat_167
NC_003279.8	GetRepeats	repeat_copy	339751	339850	Parent=Repeat_167;Copy=1
NC_003279.8	GetRepeats	repeat_copy	341039	341138	Parent=Repeat_167;Copy=2
NC_003279.8	GetRepeats	repeat_region	339801	340427	ID=Repeat_168
NC_003279.8	GetRepeats	repeat_copy	339801	339875	Parent=Repeat_168;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340353	340427	Parent=Repeat_168;Copy=2
NC_003279.8	GetRepeats	repeat_region	339901	341154	ID=Repeat_169
NC_003279.8	GetRepeats	repeat_copy	339901	340050	Parent=Repeat_169;Copy=1
NC_003279.8	GetRepeats	repeat_copy	341005	341154	Parent=Repeat_169;Copy=2
NC_003279.8	GetRepeats	repeat_region	339926	340184	ID=Repeat_170
NC_003279.8	GetRepeats	repeat_copy	339926	340000	Parent=Repeat_170;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340110	340184	Parent=Repeat_170;Copy=2
NC_003279.8	GetRepeats	repeat_region	339926	340627	ID=Repeat_171
NC_003279.8	GetRepeats	repeat_copy	339926	340075	Parent=Repeat_171;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340478	340627	Parent=Repeat_171;Copy=2
NC_003279.8	GetRepeats	repeat_region	339926	340786	ID=Repeat_172
NC_003279.8	GetRepeats	repeat_copy	339926	340050	Parent=Repeat_172;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340662	340786	Parent=Repeat_172;Copy=2
NC_003279.8	GetRepeats	repeat_region	339976	340443	ID=Repeat_173
NC_003279.8	GetRepeats	repeat_copy	339976	340075	Parent=Repeat_173;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340344	340443	Parent=Repeat_173;Copy=2
NC_003279.8	GetRepeats	repeat_region	340101	340936	ID=Repeat_174
NC_003279.8	GetRepeats	repeat_copy	340101	340200	Parent=Repeat_174;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340837	340936	Parent=Repeat_174;Copy=2
NC_003279.8	GetRepeats	repeat_region	340101	341120	ID=Repeat_175
NC_003279.8	GetRepeats	repeat_copy	340101	340200	Parent=Repeat_175;Copy=1
NC_003279.8	GetRepeats	repeat_copy	341021	341120	Parent=Repeat_175;Copy=2
NC_003279.8	GetRepeats	repeat_region	340126	340568	ID=Repeat_176
NC_003279.8	GetRepeats	repeat_copy	340126	340200	Parent=Repeat_176;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340494	340568	Parent=Repeat_176;Copy=2
NC_003279.8	GetRepeats	repeat_region	340126	340752	ID=Repeat_177
NC_003279.8	GetRepeats	repeat_copy	340126	340200	Parent=Repeat_177;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340678	340752	Parent=Repeat_177;Copy=2
NC_003279.8	GetRepeats	repeat_region	340351	340634	ID=Repeat_178
NC_003279.8	GetRepeats	repeat_copy	340351	340450	Parent=Repeat_178;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340535	340634	Parent=Repeat_178;Copy=2
NC_003279.8	GetRepeats	repeat_region	340351	340793	ID=Repeat_179
NC_003279.8	GetRepeats	repeat_copy	340351	340425	Parent=Repeat_179;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340719	340793	Parent=Repeat_179;Copy=2
NC_003279.8	GetRepeats	repeat_region	340351	340977	ID=Repeat_180
NC_003279.8	GetRepeats	repeat_copy	340351	340425	Parent=Repeat_180;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340903	340977	Parent=Repeat_180;Copy=2
NC_003279.8	GetRepeats	repeat_region	340351	341136	ID=Repeat_181
NC_003279.8	GetRepeats	repeat_copy	340351	340400	Parent=Repeat_181;Copy=1
NC_003279.8	GetRepeats	repeat_copy	341087	341136	Parent=Repeat_181;Copy=2
NC_003279.8	GetRepeats	repeat_region	340476	340784	ID=Repeat_182
NC_003279.8	GetRepeats	repeat_copy	340476	340600	Parent=Repeat_182;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340660	340784	Parent=Repeat_182;Copy=2
NC_003279.8	GetRepeats	repeat_region	340476	340968	ID=Repeat_183
NC_003279.8	GetRepeats	repeat_copy	340476	340600	Parent=Repeat_183;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340844	340968	Parent=Repeat_183;Copy=2
NC_003279.8	GetRepeats	repeat_region	340476	341152	ID=Repeat_184
NC_003279.8	GetRepeats	repeat_copy	340476	340600	Parent=Repeat_184;Copy=1
NC_003279.8	GetRepeats	repeat_copy	341028	341152	Parent=Repeat_184;Copy=2
NC_003279.8	GetRepeats	repeat_region	340676	340959	ID=Repeat_185
NC_003279.8	GetRepeats	repeat_copy	340676	340775	Parent=Repeat_185;Copy=1
NC_003279.8	GetRepeats	repeat_copy	340860	340959	Parent=Repeat_185;Copy=2
NC_003279.8	GetRepeats	repeat_region	340676	341143	ID=Repeat_186
NC_003279.8	GetRepeats	repeat_copy	340676	340775	Parent=Repeat_186;Copy=1
NC_003279.8	GetRepeats	repeat_copy	341044	341143	Parent=Repeat_186;Copy=2
NC_003279.8	GetRepeats	repeat_region	340826	341134	ID=Repeat_187
NC_003279.8	GetRepeats	repeat_copy	340826	340950	Parent=Repeat_187;Copy=1
NC_003279.8	GetRepeats	repeat_copy	341010	341134	Parent=Repeat_187;Copy=2
NC_003279.8	GetRepeats	repeat_region	354876	355172	ID=Repeat_188
NC_003279.8	GetRepeats	repeat_copy	354876	354925	Parent=Repeat_188;Copy=1
NC_003279.8	GetRepeats	repeat_copy	355123	355172	Parent=Repeat_188;Copy=2
NC_003279.8	GetRepeats	repeat_region	354901	354988	ID=Repeat_189
NC_003279.8	GetRepeats	repeat_copy	354901	354950	Parent=Repeat_189;Copy=1
NC_003279.8	GetRepeats	repeat_copy	354939	354988	Parent=Repeat_189;Copy=2
NC_003279.8	GetRepeats	repeat_region	354926	355070	ID=Repeat_190
NC_003279.8	GetRepeats	repeat_copy	354926	354975	Parent=Repeat_190;Copy=1
NC_003279.8	GetRepeats	repeat_copy	355021	355070	Parent=Repeat_190;Copy=2
NC_003279.8	GetRepeats	repeat_region	354951	355209	ID=Repeat_191
NC_003279.8	GetRepeats	repeat_copy	354951	355000	Parent=Repeat_191;Copy=1
NC_003279.8	GetRepeats	repeat_copy	355160	355209	Parent=Repeat_191;Copy=2
NC_003279.8	GetRepeats	repeat_region	355026	355208	ID=Repeat_192
NC_003279.8	GetRepeats	repeat_copy	355026	355075	Parent=Repeat_192;Copy=1
NC_003279.8	GetRepeats	repeat_copy	355159	355208	Parent=Repeat_192;Copy=2
NC_003279.8	GetRepeats	repeat_region	375351	376958	ID=Repeat_193
NC_003279.8	GetRepeats	repeat_copy	375351	375600	Parent=Repeat_193;Copy=1
NC_003279.8	GetRepeats	repeat_copy	376709	376958	Parent=Repeat_193;Copy=2
NC_003279.8	GetRepeats	repeat_region	375676	377164	ID=Repeat_194
NC_003279.8	GetRepeats	repeat_copy	375676	375800	Parent=Repeat_194;Copy=1
NC_003279.8	GetRepeats	repeat_copy	377040	377164	Parent=Repeat_194;Copy=2
NC_003279.8	GetRepeats	repeat_region	401151	415044	ID=Repeat_195
NC_003279.8	GetRepeats	repeat_copy	401151	401200	Parent=Repeat_195;Copy=1
NC_003279.8	GetRepeats	repeat_copy	414995	415044	Parent=Repeat_195;Copy=2
NC_003279.8	GetRepeats	repeat_region	401226	415294	ID=Repeat_196
NC_003279.8	GetRepeats	repeat_copy	401226	401450	Parent=Repeat_196;Copy=1
NC_003279.8	GetRepeats	repeat_copy	415070	415294	Parent=Repeat_196;Copy=2
NC_003279.8	GetRepeats	repeat_region	401826	415744	ID=Repeat_197
NC_003279.8	GetRepeats	repeat_copy	401826	401900	Parent=Repeat_197;Copy=1
NC_003279.8	GetRepeats	repeat_copy	415670	415744	Parent=Repeat_197;Copy=2
NC_003279.8	GetRepeats	repeat_region	402526	402698	ID=Repeat_198
NC_003279.8	GetRepeats	repeat_copy	402526	402600	Parent=Repeat_198;Copy=1
NC_003279.8	GetRepeats	repeat_copy	402624	402698	Parent=Repeat_198;Copy=2
NC_003279.8	GetRepeats	repeat_region	402551	402796	ID=Repeat_199
NC_003279.8	GetRepeats	repeat_copy	402551	402600	Parent=Repeat_199;Copy=1
NC_003279.8	GetRepeats	repeat_copy	402747	402796	Parent=Repeat_199;Copy=2
NC_003279.8	GetRepeats	repeat_region	402651	402798	ID=Repeat_200
NC_003279.8	GetRepeats	repeat_copy	402651	402700	Parent=Repeat_200;Copy=1
NC_003279.8	GetRepeats	repeat_copy	402749	402798	Parent=Repeat_200;Copy=2
NC_003279.8	GetRepeats	repeat_region	477876	478022	ID=Repeat_201
NC_003279.8	GetRepeats	repeat_copy	477876	477925	Parent=Repeat_201;Copy=1
NC_003279.8	GetRepeats	repeat_copy	477973	478022	Parent=Repeat_201;Copy=2
NC_003279.8	GetRepeats	repeat_region	492626	495428	ID=Repeat_202
NC_003279.8	GetRepeats	repeat_copy	492626	492700	Parent=Repeat_202;Copy=1
NC_003279.8	GetRepeats	repeat_copy	495354	495428	Parent=Repeat_202;Copy=2
NC_003279.8	GetRepeats	repeat_region	560126	560441	ID=Repeat_203
NC_003279.8	GetRepeats	repeat_copy	560126	560200	Parent=Repeat_203;Copy=1
NC_003279.8	GetRepeats	repeat_copy	560367	560441	Parent=Repeat_203;Copy=2
NC_003279.8	GetRepeats	repeat_region	580626	580838	ID=Repeat_204
NC_003279.8	GetRepeats	repeat_copy	580626	580675	Parent=Repeat_204;Copy=1
NC_003279.8	GetRepeats	repeat_copy	580789	580838	Parent=Repeat_204;Copy=2
NC_003279.8	GetRepeats	repeat_region	580676	581051	ID=Repeat_205
NC_003279.8	GetRepeats	repeat_copy	580676	580725	Parent=Repeat_205;Copy=1
NC_003279.8	GetRepeats	repeat_copy	581002	581051	Parent=Repeat_205;Copy=2
NC_003279.8	GetRepeats	repeat_region	580751	580963	ID=Repeat_206
NC_003279.8	GetRepeats	repeat_copy	580751	580800	Parent=Repeat_206;Copy=1
NC_003279.8	GetRepeats	repeat_copy	580914	580963	Parent=Repeat_206;Copy=2
NC_003279.8	GetRepeats	repeat_region	580851	581063	ID=Repeat_207
NC_003279.8	GetRepeats	repeat_copy	580851	580900	Parent=Repeat_207;Copy=1
NC_003279.8	GetRepeats	repeat_copy	581014	581063	Parent=Repeat_207;Copy=2
NC_003279.8	GetRepeats	repeat_region	594101	594483	ID=Repeat_208
NC_003279.8	GetRepeats	repeat_copy	594101	594275	Parent=Repeat_208;Copy=1
NC_003279.8	GetRepeats	repeat_copy	594309	594483	Parent=Repeat_208;Copy=2
NC_003279.8	GetRepeats	repeat_region	594201	594689	ID=Repeat_209
NC_003279.8	GetRepeats	repeat_copy	594201	594275	Parent=Repeat_209;Copy=1
NC_003279.8	GetRepeats	repeat_copy	594615	594689	Parent=Repeat_209;Copy=2
NC_003279.8	GetRepeats	repeat_region	594426	594681	ID=Repeat_210
NC_003279.8	GetRepeats	repeat_copy	594426	594475	Parent=Repeat_210;Copy=1
NC_003279.8	GetRepeats	repeat_copy	594632	594681	Parent=Repeat_210;Copy=2
NC_003279.8	GetRepeats	repeat_region	603726	603809	ID=Repeat_211
NC_003279.8	GetRepeats	repeat_copy	603726	603775	Parent=Repeat_211;Copy=1
NC_003279.8	GetRepeats	repeat_copy	603760	603809	Parent=Repeat_211;Copy=2
NC_003279.8	GetRepeats	repeat_region	609876	610468	ID=Repeat_212
NC_003279.8	GetRepeats	repeat_copy	609876	610025	Parent=Repeat_212;Copy=1
NC_003279.8	GetRepeats	repeat_copy	610319	610468	Parent=Repeat_212;Copy=2
NC_003279.8	GetRepeats	repeat_region	610001	610161	ID=Repeat_213
NC_003279.8	GetRepeats	repeat_copy	610001	610050	Parent=Repeat_213;Copy=1
NC_003279.8	GetRepeats	repeat_copy	610112	610161	Parent=Repeat_213;Copy=2
NC_003279.8	GetRepeats	repeat_region	610001	610604	ID=Repeat_214
NC_003279.8	GetRepeats	repeat_copy	610001	610050	Parent=Repeat_214;Copy=1
NC_003279.8	GetRepeats	repeat_copy	610555	610604	Parent=Repeat_214;Copy=2
