Chromosome,Start,End,Match_Start,Match_End
NC_003279.8,1121676,1121750,1122163,1122237
NC_003279.8,1121676,1121850,1122215,1122389
NC_003279.8,1121676,1121725,1123539,1123588
NC_003279.8,1121676,1121725,1123986,1124035
NC_003279.8,1121676,1121725,1124110,1124159
NC_003279.8,1121701,1121750,1122084,1122133
NC_003279.8,1121726,1121850,1121865,1121989
NC_003279.8,1121726,1121850,1122876,1123000
NC_003279.8,1121776,1121850,1122717,1122791
NC_003279.8,1121776,1122050,1122787,1123061
NC_003279.8,1121776,1121850,1123118,1123192
NC_003279.8,1121776,1121825,1123188,1123237
NC_003279.8,1121776,1121850,1123587,1123661
NC_003279.8,1121776,1121825,1123657,1123706
NC_003279.8,1121801,1121850,1122114,1122163
NC_003279.8,1121801,1121850,1122166,1122215
NC_003279.8,1121801,1121850,1122218,1122267
NC_003279.8,1121801,1121850,1123542,1123591
NC_003279.8,1121801,1121850,1123989,1124038
NC_003279.8,1121801,1121850,1124113,1124162
NC_003279.8,1121851,1121900,1123229,1123278
NC_003279.8,1121876,1121950,1121998,1122072
NC_003279.8,1121876,1122000,1122276,1122400
NC_003279.8,1121876,1122000,1123009,1123133
NC_003279.8,1121926,1121975,1121978,1122027
NC_003279.8,1121926,1122025,1122100,1122199
NC_003279.8,1121926,1122025,1122152,1122251
NC_003279.8,1121926,1122050,1122204,1122328
NC_003279.8,1121926,1121975,1122256,1122305
NC_003279.8,1121926,1121975,1122989,1123038
NC_003279.8,1121926,1122000,1123528,1123602
NC_003279.8,1121926,1121975,1123757,1123806
NC_003279.8,1121926,1121975,1123846,1123895
NC_003279.8,1121926,1122000,1123975,1124049
NC_003279.8,1121926,1122000,1124099,1124173
NC_003279.8,1121951,1122000,1122753,1122802
NC_003279.8,1121951,1122000,1123154,1123203
NC_003279.8,1121951,1122000,1123623,1123672
NC_003279.8,1121976,1122025,1122098,1122147
NC_003279.8,1121976,1122025,1123755,1123804
NC_003279.8,1121976,1122025,1123844,1123893
NC_003279.8,1121976,1122025,1123973,1124022
NC_003279.8,1121976,1122025,1124097,1124146
NC_003279.8,1122001,1122050,1122890,1122939
NC_003279.8,1122101,1122250,1122153,1122302
NC_003279.8,1122101,1122200,1122205,1122304
NC_003279.8,1122101,1122150,1122257,1122306
NC_003279.8,1122101,1122150,1122868,1122917
NC_003279.8,1122101,1122150,1122990,1123039
NC_003279.8,1122101,1122150,1123235,1123284
NC_003279.8,1122101,1122175,1123529,1123603
NC_003279.8,1122101,1122150,1123758,1123807
NC_003279.8,1122101,1122150,1123847,1123896
NC_003279.8,1122101,1122175,1123976,1124050
NC_003279.8,1122101,1122175,1124100,1124174
NC_003279.8,1122126,1122175,1122352,1122401
NC_003279.8,1122126,1122175,1122754,1122803
NC_003279.8,1122126,1122200,1122963,1123037
NC_003279.8,1122126,1122175,1123085,1123134
NC_003279.8,1122126,1122175,1123155,1123204
NC_003279.8,1122126,1122175,1123624,1123673
NC_003279.8,1122151,1122200,1123756,1123805
NC_003279.8,1122151,1122200,1123845,1123894
NC_003279.8,1122151,1122225,1123974,1124048
NC_003279.8,1122151,1122225,1124098,1124172
NC_003279.8,1122176,1122225,1122350,1122399
NC_003279.8,1122176,1122225,1122752,1122801
NC_003279.8,1122176,1122250,1122961,1123035
NC_003279.8,1122176,1122225,1123083,1123132
NC_003279.8,1122176,1122225,1123153,1123202
NC_003279.8,1122176,1122225,1123552,1123601
NC_003279.8,1122176,1122225,1123622,1123671
NC_003279.8,1122201,1122250,1123754,1123803
NC_003279.8,1122201,1122250,1123843,1123892
NC_003279.8,1122201,1122275,1123972,1124046
NC_003279.8,1122201,1122275,1124096,1124170
NC_003279.8,1122226,1122275,1122348,1122397
NC_003279.8,1122226,1122275,1122750,1122799
NC_003279.8,1122226,1122400,1122959,1123133
NC_003279.8,1122226,1122275,1123081,1123130
NC_003279.8,1122226,1122275,1123151,1123200
NC_003279.8,1122226,1122275,1123550,1123599
NC_003279.8,1122226,1122275,1123620,1123669
NC_003279.8,1122276,1122400,1122887,1123011
NC_003279.8,1122326,1122375,1122989,1123038
NC_003279.8,1122326,1122400,1123528,1123602
NC_003279.8,1122326,1122375,1123757,1123806
NC_003279.8,1122326,1122375,1123846,1123895
NC_003279.8,1122326,1122400,1123975,1124049
NC_003279.8,1122326,1122400,1124099,1124173
NC_003279.8,1122351,1122400,1122753,1122802
NC_003279.8,1122351,1122400,1123154,1123203
NC_003279.8,1122351,1122400,1123623,1123672
NC_003279.8,1122401,1122625,1123274,1123498
NC_003279.8,1122426,1122625,1124180,1124379
NC_003279.8,1122601,1122650,1122639,1122688
NC_003279.8,1122651,1122700,1123486,1123535
NC_003279.8,1122676,1122725,1123941,1123990
NC_003279.8,1122676,1122725,1124407,1124456
NC_003279.8,1122726,1122775,1122796,1122845
NC_003279.8,1122726,1122800,1122935,1123009
NC_003279.8,1122726,1122800,1123057,1123131
NC_003279.8,1122726,1122800,1123127,1123201
NC_003279.8,1122726,1122775,1123197,1123246
NC_003279.8,1122726,1122800,1123596,1123670
NC_003279.8,1122726,1122775,1123666,1123715
NC_003279.8,1122751,1122800,1123551,1123600
NC_003279.8,1122751,1122800,1123998,1124047
NC_003279.8,1122751,1122800,1124122,1124171
NC_003279.8,1122801,1122850,1123531,1123580
NC_003279.8,1122801,1122850,1123760,1123809
NC_003279.8,1122801,1122850,1123849,1123898
NC_003279.8,1122801,1122850,1123978,1124027
NC_003279.8,1122801,1122850,1124102,1124151
NC_003279.8,1122851,1122900,1123218,1123267
NC_003279.8,1122876,1123000,1122998,1123122
NC_003279.8,1122926,1123000,1123118,1123192
NC_003279.8,1122926,1122975,1123188,1123237
NC_003279.8,1122926,1123000,1123587,1123661
NC_003279.8,1122926,1122975,1123657,1123706
NC_003279.8,1122951,1123000,1123542,1123591
NC_003279.8,1122951,1123000,1123989,1124038
NC_003279.8,1122951,1123000,1124113,1124162
NC_003279.8,1123051,1123175,1123121,1123245
NC_003279.8,1123051,1123100,1123191,1123240
NC_003279.8,1123051,1123175,1123590,1123714
NC_003279.8,1123051,1123100,1123660,1123709
NC_003279.8,1123076,1123200,1123545,1123669
NC_003279.8,1123076,1123150,1123992,1124066
NC_003279.8,1123076,1123125,1124116,1124165
NC_003279.8,1123151,1123200,1123550,1123599
NC_003279.8,1123151,1123200,1123997,1124046
NC_003279.8,1123151,1123200,1124121,1124170
NC_003279.8,1123201,1123250,1123236,1123285
NC_003279.8,1123201,1123250,1123530,1123579
NC_003279.8,1123201,1123250,1123759,1123808
NC_003279.8,1123201,1123250,1123848,1123897
NC_003279.8,1123201,1123250,1123977,1124026
NC_003279.8,1123201,1123250,1124101,1124150
NC_003279.8,1123301,1123500,1124182,1124381
NC_003279.8,1123451,1123500,1123919,1123968
NC_003279.8,1123551,1123600,1123621,1123670
NC_003279.8,1123551,1123600,1123998,1124047
NC_003279.8,1123551,1123600,1124122,1124171
NC_003279.8,1123601,1123650,1123760,1123809
NC_003279.8,1123601,1123650,1123849,1123898
NC_003279.8,1123601,1123675,1123978,1124052
NC_003279.8,1123601,1123675,1124102,1124176
NC_003279.8,1123676,1123825,1123765,1123914
NC_003279.8,1123676,1123750,1123854,1123928
NC_003279.8,1123726,1123800,1124068,1124142
NC_003279.8,1123751,1123800,1123969,1124018
NC_003279.8,1123826,1123900,1123955,1124029
NC_003279.8,1123826,1123900,1124079,1124153
NC_003279.8,1123826,1123875,1124421,1124470
NC_003279.8,1123951,1124000,1124417,1124466
NC_003279.8,1123976,1124050,1124100,1124174
NC_003279.8,1124076,1124125,1124418,1124467
NC_003279.8,1124601,1124675,1124665,1124739
NC_003279.8,1125826,1125900,1127569,1127643
NC_003279.8,1134101,1134725,1134455,1135079
NC_003279.8,1134101,1134375,1134809,1135083
NC_003279.8,1145376,1145425,1149689,1149738
NC_003279.8,1145476,1145525,1149785,1149834
NC_003279.8,1168251,1168300,1177176,1177225
NC_003279.8,1171351,1171425,1184637,1184711
NC_003279.8,1177201,1177250,1179615,1179664
NC_003279.8,1177326,1177375,1179750,1179799
NC_003279.8,1186726,1186775,1186972,1187021
NC_003279.8,1191601,1191650,1192545,1192594
NC_003279.8,1193551,1193600,1194266,1194315
NC_003279.8,1197926,1198000,1206680,1206754
NC_003279.8,1198151,1198200,1216857,1216906
NC_003279.8,1209326,1209425,1210052,1210151
NC_003279.8,1209376,1209425,1209704,1209753
NC_003279.8,1209376,1209425,1210430,1210479
NC_003279.8,1209401,1209450,1209522,1209571
NC_003279.8,1209401,1209450,1210248,1210297
NC_003279.8,1209476,1209750,1210202,1210476
NC_003279.8,1209626,1209675,1209669,1209718
NC_003279.8,1209626,1209675,1210395,1210444
NC_003279.8,1209651,1209700,1210334,1210383
NC_003279.8,1209701,1209775,1210099,1210173
NC_003279.8,1210026,1210075,1210311,1210360
NC_003279.8,1210101,1210150,1210429,1210478
NC_003279.8,1210176,1210225,1210297,1210346
NC_003279.8,1210351,1210400,1210394,1210443
NC_003279.8,1212151,1212200,1212325,1212374
NC_003279.8,1215001,1215100,1218468,1218567
NC_003279.8,1217201,1217250,1218914,1218963
NC_003279.8,1238301,1238400,1238508,1238607
NC_003279.8,1238426,1238475,1238633,1238682
NC_003279.8,1241501,1241575,1241624,1241698
NC_003279.8,1245776,1245825,1249721,1249770
NC_003279.8,1245851,1245900,1249796,1249845
NC_003279.8,1246801,1246850,1247132,1247181
NC_003279.8,1248651,1248700,1265764,1265813
NC_003279.8,1278576,1278625,1278709,1278758
NC_003279.8,1278876,1278925,1278990,1279039
NC_003279.8,1281126,1281225,1281534,1281633
NC_003279.8,1285951,1286000,1286947,1286996
NC_003279.8,1286051,1286400,1286421,1286770
NC_003279.8,1286051,1286175,1286791,1286915
NC_003279.8,1286426,1286550,1286796,1286920
NC_003279.8,1311351,1311425,1314681,1314755
NC_003279.8,1311576,1311650,1314912,1314986
NC_003279.8,1317501,1317750,1317691,1317940
NC_003279.8,1317501,1317550,1317881,1317930
NC_003279.8,1317501,1317700,1317995,1318194
NC_003279.8,1317526,1317575,1318210,1318259
NC_003279.8,1317551,1317600,1318197,1318246
NC_003279.8,1317576,1317625,1317918,1317967
NC_003279.8,1317651,1317700,1318296,1318345
NC_003279.8,1317651,1317700,1318334,1318383
NC_003279.8,1317651,1317700,1318448,1318497
NC_003279.8,1317651,1317700,1318486,1318535
NC_003279.8,1317651,1317700,1319018,1319067
NC_003279.8,1317651,1317700,1319093,1319142
NC_003279.8,1317651,1317700,1319131,1319180
NC_003279.8,1317651,1317700,1319169,1319218
NC_003279.8,1317651,1317700,1319207,1319256
NC_003279.8,1317651,1317700,1319245,1319294
NC_003279.8,1317676,1317725,1318815,1318864
NC_003279.8,1317701,1317900,1318005,1318204
NC_003279.8,1317751,1317800,1317903,1317952
NC_003279.8,1317776,1317825,1318687,1318736
NC_003279.8,1317876,1317925,1317990,1318039
NC_003279.8,1317926,1317975,1318078,1318127
NC_003279.8,1317926,1317975,1318381,1318430
NC_003279.8,1317926,1317975,1318571,1318620
NC_003279.8,1317926,1317975,1318685,1318734
NC_003279.8,1317926,1317975,1318723,1318772
NC_003279.8,1317951,1318000,1318520,1318569
NC_003279.8,1318076,1318125,1318379,1318428
NC_003279.8,1318076,1318125,1318569,1318618
NC_003279.8,1318076,1318125,1318683,1318732
NC_003279.8,1318076,1318125,1318721,1318770
NC_003279.8,1318226,1318275,1319023,1319072
NC_003279.8,1318301,1318350,1318339,1318388
NC_003279.8,1318301,1318375,1318453,1318527
NC_003279.8,1318301,1318350,1318491,1318540
NC_003279.8,1318301,1318375,1319098,1319172
NC_003279.8,1318301,1318375,1319136,1319210
NC_003279.8,1318301,1318375,1319174,1319248
NC_003279.8,1318301,1318375,1319212,1319286
NC_003279.8,1318301,1318350,1319250,1319299
NC_003279.8,1318326,1318375,1318440,1318489
NC_003279.8,1318326,1318375,1319010,1319059
NC_003279.8,1318326,1318375,1319085,1319134
NC_003279.8,1318376,1318450,1318566,1318640
NC_003279.8,1318376,1318425,1318680,1318729
NC_003279.8,1318376,1318450,1318718,1318792
NC_003279.8,1318401,1318500,1318971,1319070
NC_003279.8,1318451,1318500,1318489,1318538
NC_003279.8,1318451,1318525,1319096,1319170
NC_003279.8,1318451,1318525,1319134,1319208
NC_003279.8,1318451,1318525,1319172,1319246
NC_003279.8,1318451,1318525,1319210,1319284
NC_003279.8,1318451,1318500,1319248,1319297
NC_003279.8,1318476,1318525,1319008,1319057
NC_003279.8,1318476,1318525,1319083,1319132
NC_003279.8,1318551,1318675,1318703,1318827
NC_003279.8,1318601,1318650,1318943,1318992
NC_003279.8,1318601,1318650,1318981,1319030
NC_003279.8,1318676,1318725,1318714,1318763
NC_003279.8,1318751,1318800,1318941,1318990
NC_003279.8,1318751,1318800,1318979,1319028
NC_003279.8,1318951,1319000,1318989,1319038
NC_003279.8,1319076,1319250,1319114,1319288
NC_003279.8,1319076,1319200,1319152,1319276
NC_003279.8,1319076,1319175,1319190,1319289
NC_003279.8,1319076,1319125,1319228,1319277
NC_003279.8,1331376,1331500,1331545,1331669
NC_003279.8,1331376,1331500,1331872,1331996
NC_003279.8,1331426,1331675,1331753,1332002
NC_003279.8,1331601,1331650,1331759,1331808
NC_003279.8,1331751,1331825,1331920,1331994
NC_003279.8,1334351,1334400,1334979,1335028
NC_003279.8,1334401,1334450,1334715,1334764
NC_003279.8,1334926,1334975,1335139,1335188
NC_003279.8,1355376,1355425,1361906,1361955
NC_003279.8,1362751,1362825,1362783,1362857
NC_003279.8,1362751,1362800,1362815,1362864
NC_003279.8,1363426,1363475,1363496,1363545
NC_003279.8,1369051,1369125,1376222,1376296
NC_003279.8,1369076,1369125,1388470,1388519
NC_003279.8,1369276,1369325,1388670,1388719
NC_003279.8,1369601,1369650,1376772,1376821
NC_003279.8,1371501,1371550,1373319,1373368
NC_003279.8,1371551,1371600,1372166,1372215
NC_003279.8,1371551,1371600,1372631,1372680
NC_003279.8,1371551,1371600,1373246,1373295
NC_003279.8,1371601,1371750,1371724,1371873
NC_003279.8,1371676,1371725,1373371,1373420
NC_003279.8,1371801,1371850,1373373,1373422
NC_003279.8,1371876,1372050,1371999,1372173
NC_003279.8,1371876,1371925,1372122,1372171
NC_003279.8,1371876,1372250,1372341,1372715
NC_003279.8,1371876,1372050,1372464,1372638
NC_003279.8,1371876,1371925,1372587,1372636
NC_003279.8,1371876,1372175,1372833,1373132
NC_003279.8,1371876,1372250,1372956,1373330
NC_003279.8,1371876,1372050,1373079,1373253
NC_003279.8,1371876,1371925,1373202,1373251
NC_003279.8,1371901,1372175,1372735,1373009
NC_003279.8,1371951,1372000,1372197,1372246
NC_003279.8,1371951,1372175,1372293,1372517
NC_003279.8,1371951,1372000,1372662,1372711
NC_003279.8,1371951,1372000,1373277,1373326
NC_003279.8,1372026,1372175,1372737,1372886
NC_003279.8,1372076,1372125,1372199,1372248
NC_003279.8,1372076,1372175,1372295,1372394
NC_003279.8,1372076,1372125,1372664,1372713
NC_003279.8,1372076,1372125,1373279,1373328
NC_003279.8,1372201,1372250,1372297,1372346
NC_003279.8,1372201,1372250,1372420,1372469
NC_003279.8,1372201,1372250,1372543,1372592
NC_003279.8,1372201,1372250,1372789,1372838
NC_003279.8,1372201,1372250,1372912,1372961
NC_003279.8,1372201,1372250,1373035,1373084
NC_003279.8,1372201,1372250,1373158,1373207
NC_003279.8,1372276,1372525,1372399,1372648
NC_003279.8,1372276,1372400,1372522,1372646
NC_003279.8,1372276,1372650,1372768,1373142
NC_003279.8,1372276,1372725,1372891,1373340
NC_003279.8,1372276,1372525,1373014,1373263
NC_003279.8,1372276,1372400,1373137,1373261
NC_003279.8,1372301,1372350,1372670,1372719
NC_003279.8,1372301,1372350,1373285,1373334
NC_003279.8,1372376,1372650,1372745,1373019
NC_003279.8,1372426,1372475,1372672,1372721
NC_003279.8,1372426,1372475,1373287,1373336
NC_003279.8,1372501,1372650,1372747,1372896
NC_003279.8,1372551,1372600,1372674,1372723
NC_003279.8,1372551,1372600,1373289,1373338
NC_003279.8,1372676,1372725,1372799,1372848
NC_003279.8,1372676,1372725,1372922,1372971
NC_003279.8,1372676,1372725,1373045,1373094
NC_003279.8,1372676,1372725,1373168,1373217
NC_003279.8,1372751,1373125,1372874,1373248
NC_003279.8,1372751,1373000,1372997,1373246
NC_003279.8,1372751,1372900,1373120,1373269
NC_003279.8,1372801,1372850,1373293,1373342
NC_003279.8,1374176,1374225,1374240,1374289
NC_003279.8,1374176,1374225,1374453,1374502
NC_003279.8,1374176,1374225,1374560,1374609
NC_003279.8,1374451,1374500,1374558,1374607
NC_003279.8,1376251,1376300,1388474,1388523
NC_003279.8,1385901,1385950,1386095,1386144
NC_003279.8,1388476,1388525,1399610,1399659
NC_003279.8,1389126,1389175,1400249,1400298
NC_003279.8,1399651,1399700,1419518,1419567
NC_003279.8,1399751,1399850,1419620,1419719
NC_003279.8,1400251,1400325,1420078,1420152
NC_003279.8,1408726,1408875,1409121,1409270
NC_003279.8,1408751,1408800,1409075,1409124
NC_003279.8,1409076,1409125,1409147,1409196
NC_003279.8,1409301,1409375,1414731,1414805
NC_003279.8,1412376,1412425,1412488,1412537
NC_003279.8,1413251,1413400,1413514,1413663
NC_003279.8,1413476,1413525,1413603,1413652
NC_003279.8,1418351,1418425,1422201,1422275
NC_003279.8,1422501,1422550,1423824,1423873
NC_003279.8,1429751,1429975,1429924,1430148
NC_003279.8,1429751,1429800,1430097,1430146
NC_003279.8,1429751,1429800,1430270,1430319
NC_003279.8,1429876,1429975,1430222,1430321
NC_003279.8,1430051,1430150,1430224,1430323
NC_003279.8,1430676,1430725,1430799,1430848
NC_003279.8,1430776,1430825,1430898,1430947
NC_003279.8,1438026,1438100,1440212,1440286
NC_003279.8,1448551,1448600,1448937,1448986
NC_003279.8,1448851,1448900,1449074,1449123
NC_003279.8,1448926,1448975,1449149,1449198
NC_003279.8,1453676,1453850,1453799,1453973
NC_003279.8,1453676,1453725,1453922,1453971
NC_003279.8,1462201,1462450,1462448,1462697
NC_003279.8,1462401,1462450,1462771,1462820
NC_003279.8,1462626,1462800,1462749,1462923
NC_003279.8,1462626,1462675,1462872,1462921
NC_003279.8,1462626,1462675,1462995,1463044
NC_003279.8,1462626,1462675,1463118,1463167
NC_003279.8,1462701,1462800,1462947,1463046
NC_003279.8,1462701,1462800,1463070,1463169
NC_003279.8,1462826,1463100,1462949,1463223
NC_003279.8,1462826,1462975,1463072,1463221
NC_003279.8,1475026,1475075,1475329,1475378
NC_003279.8,1476151,1476200,1485705,1485754
NC_003279.8,1491576,1491625,1507640,1507689
NC_003279.8,1492001,1492050,1505713,1505762
NC_003279.8,1492001,1492050,1508107,1508156
NC_003279.8,1496301,1496375,1497423,1497497
NC_003279.8,1496301,1496350,1515980,1516029
NC_003279.8,1497426,1497475,1515983,1516032
NC_003279.8,1500076,1500175,1500173,1500272
NC_003279.8,1505701,1505750,1508095,1508144
NC_003279.8,1505926,1505975,1508307,1508356
NC_003279.8,1505976,1506075,1508358,1508457
NC_003279.8,1520926,1520975,1531760,1531809
NC_003279.8,1524826,1524875,1524888,1524937
NC_003279.8,1524826,1524875,1525261,1525310
NC_003279.8,1524851,1524900,1525321,1525370
NC_003279.8,1524901,1524975,1525274,1525348
NC_003279.8,1524926,1524975,1524961,1525010
