Start,End,Match_Start,Match_End
14452701,14452725,14453401,14453425
14452701,14452750,14453366,14453415
14452701,14452750,14453331,14453380
14452701,14452750,14453296,14453345
14452701,14452750,14453261,14453310
14452701,14452750,14453226,14453275
14452701,14452750,14453191,14453240
14452701,14452725,14452946,14452970
14452651,14452675,14454506,14454530
14452651,14452675,14454436,14454460
14452651,14452675,14454296,14454320
14452651,14452675,14454156,14454180
14452651,14452675,14453911,14453935
14452651,14452675,14453771,14453795
14452651,14452675,14453596,14453620
14452651,14452750,14453561,14453660
14452651,14452675,14453456,14453480
14452651,14452675,14453141,14453165
14452651,14452675,14453071,14453095
14452651,14452800,14453036,14453185
14452651,14452675,14452896,14452920
14452651,14452750,14452861,14452960
14452651,14452675,14452756,14452780
14452651,14452675,14452686,14452710
14452626,14452650,14454621,14454645
14452626,14452675,14454586,14454635
14452626,14452675,14454551,14454600
14452626,14452675,14454516,14454565
14452626,14452750,14454446,14454570
14452626,14452800,14454376,14454550
14452626,14452675,14454341,14454390
14452626,14452650,14454236,14454260
14452626,14452675,14454201,14454250
14452626,14452675,14454166,14454215
14452626,14452750,14454096,14454220
14452626,14452675,14454061,14454110
14452626,14452675,14454026,14454075
14452626,14452675,14453991,14454040
14452626,14452675,14453956,14454005
14452626,14452650,14453851,14453875
14452626,14452675,14453816,14453865
14452626,14452675,14453781,14453830
14452626,14452650,14453676,14453700
14452626,14452675,14453641,14453690
14452626,14452675,14453606,14453655
14452626,14452650,14453501,14453525
14452626,14452650,14453396,14453420
14452626,14452675,14453361,14453410
14452626,14452675,14453326,14453375
14452626,14452675,14453291,14453340
14452626,14452675,14453256,14453305
14452626,14452675,14453221,14453270
14452626,14452675,14453186,14453235
14452626,14452675,14453151,14453200
14452626,14452750,14453081,14453205
14452626,14452650,14452941,14452965
14452626,14452675,14452906,14452955
14452626,14452650,14452766,14452790
14452626,14452725,14452696,14452795
14452576,14452600,14453031,14453055
14452576,14452625,14452821,14452870
14452551,14452600,14454511,14454560
14452551,14452600,14454441,14454490
14452551,14452600,14454301,14454350
14452551,14452600,14454161,14454210
14452551,14452600,14453916,14453965
14452551,14452600,14453776,14453825
14452551,14452575,14453741,14453765
14452551,14452600,14453601,14453650
14452551,14452575,14453566,14453590
14452551,14452600,14453461,14453510
14452551,14452600,14453146,14453195
14452551,14452600,14453076,14453125
14452551,14452575,14453041,14453065
14452551,14452600,14452901,14452950
14452551,14452575,14452866,14452890
14452551,14452575,14452761,14452785
14452551,14452600,14452691,14452740
14452551,14452600,14452621,14452670
14452526,14452550,14454626,14454650
14452526,14452575,14454591,14454640
14452526,14452600,14454556,14454630
14452526,14452575,14454381,14454430
14452526,14452600,14454346,14454420
14452526,14452600,14454311,14454385
14452526,14452550,14454241,14454265
14452526,14452675,14454206,14454355
14452526,14452575,14454101,14454150
14452526,14452600,14454066,14454140
14452526,14452600,14454031,14454105
14452526,14452600,14453996,14454070
14452526,14452600,14453961,14454035
14452526,14452600,14453926,14454000
14452526,14452550,14453856,14453880
14452526,14452675,14453821,14453970
14452526,14452600,14453786,14453860
14452526,14452550,14453681,14453705
14452526,14452600,14453646,14453720
14452526,14452550,14453506,14453530
14452526,14452625,14453471,14453570
14452526,14452550,14453401,14453425
14452526,14452675,14453366,14453515
14452526,14452600,14453331,14453405
14452526,14452600,14453296,14453370
14452526,14452600,14453261,14453335
14452526,14452600,14453226,14453300
14452526,14452600,14453191,14453265
14452526,14452550,14452946,14452970
14452526,14452575,14452631,14452680
14452526,14452550,14452561,14452585
14452476,14452500,14454611,14454635
14452476,14452500,14454576,14454600
14452476,14452500,14454541,14454565
14452476,14452500,14454506,14454530
14452476,14452600,14454471,14454595
14452476,14452500,14454436,14454460
14452476,14452575,14454401,14454500
14452476,14452500,14454366,14454390
14452476,14452500,14454331,14454355
14452476,14452500,14454226,14454250
14452476,14452500,14454191,14454215
14452476,14452500,14454156,14454180
14452476,14452600,14454121,14454245
14452476,14452500,14454086,14454110
14452476,14452500,14454051,14454075
14452476,14452500,14454016,14454040
14452476,14452500,14453981,14454005
14452476,14452500,14453946,14453970
14452476,14452500,14453841,14453865
14452476,14452500,14453806,14453830
14452476,14452500,14453771,14453795
14452476,14452500,14453666,14453690
14452476,14452500,14453631,14453655
14452476,14452500,14453596,14453620
14452476,14452500,14453491,14453515
14452476,14452500,14453386,14453410
14452476,14452500,14453351,14453375
14452476,14452500,14453316,14453340
14452476,14452500,14453281,14453305
14452476,14452500,14453246,14453270
14452476,14452500,14453211,14453235
14452476,14452500,14453176,14453200
14452476,14452500,14453141,14453165
14452476,14452600,14453106,14453230
14452476,14452500,14453071,14453095
14452476,14452575,14453036,14453135
14452476,14452500,14452931,14452955
14452476,14452500,14452896,14452920
14452476,14452500,14452756,14452780
14452476,14452550,14452721,14452795
14452476,14452500,14452686,14452710
14452476,14452575,14452651,14452750
14452476,14452500,14452546,14452570
14452476,14452500,14452511,14452535
14452451,14452500,14454271,14454320
14452451,14452500,14453886,14453935
14452451,14452600,14453536,14453685
14452451,14452500,14453431,14453480
14452451,14452475,14452976,14453000
14452451,14452500,14452591,14452640
14452401,14452625,14452786,14453010
14452276,14452300,14452376,14452400
14449501,14449525,14449536,14449560
14449426,14449450,14449496,14449520
14449401,14449450,14449506,14449555
14449351,14449400,14449491,14449540
14449326,14449375,14449501,14449550
14449301,14449350,14449511,14449560
14449276,14449300,14449521,14449545
14449276,14449300,14449416,14449440
14449276,14449350,14449381,14449455
14449276,14449375,14449346,14449445
14449276,14449400,14449311,14449435
14443601,14443625,14447083,14447107
14443376,14443400,14447075,14447099
14443376,14443425,14443593,14443642
14443326,14443350,14443543,14443567
14443176,14443200,14443610,14443634
14443151,14443175,14447067,14447091
14443101,14443150,14443535,14443584
14443051,14443075,14443485,14443509
14443051,14443300,14443268,14443517
14437726,14437750,14438026,14438050
14437726,14437750,14437895,14437919
14437726,14437750,14437764,14437788
14437501,14437525,14437987,14438011
14437501,14437525,14437856,14437880
14437501,14437525,14437725,14437749
14437501,14437525,14437594,14437618
14437376,14437425,14438031,14438080
14437376,14437550,14437900,14438074
14437376,14437675,14437769,14438068
14437376,14437800,14437638,14438062
14437376,14437950,14437507,14438081
14436201,14436250,14436823,14436872
14436201,14436575,14436512,14436886
14435901,14435925,14436827,14436851
14435901,14435925,14436516,14436540
14435901,14435925,14436205,14436229
14422901,14422925,14423458,14423482
14422701,14422725,14423462,14423486
14422701,14422725,14422905,14422929
14421601,14421625,14421955,14421979
14421501,14421525,14421824,14421848
14421151,14421175,14421497,14421521
14417176,14417200,14431872,14431896
14417001,14417025,14417269,14417293
14414701,14414800,14423778,14423877
14414651,14414700,14415348,14415397
14414601,14414625,14415298,14415322
14414526,14414575,14415222,14415271
14414451,14414475,14423845,14423869
14414451,14414475,14414768,14414792
14414376,14414400,14423770,14423794
14414326,14414375,14415340,14415389
14414326,14414400,14414643,14414717
14414276,14414300,14415289,14415313
14414251,14414300,14414567,14414616
14414176,14414225,14414492,14414541
14413926,14413950,14414038,14414062
14411251,14411275,14413001,14413025
14411201,14411225,14411537,14411561
14411176,14411200,14412625,14412649
14410451,14410475,14412643,14412667
14410451,14410475,14411530,14411554
14410451,14410475,14411194,14411218
14408751,14408775,14409218,14409242
14408751,14408775,14408967,14408991
14408526,14408600,14409212,14409286
14408526,14408550,14408745,14408769
14408326,14408350,14409219,14409243
14408326,14408350,14408968,14408992
14408326,14408350,14408752,14408776
14408326,14408350,14408533,14408557
14407026,14407075,14407220,14407269
14404751,14404775,14409929,14409953
14404551,14404575,14409926,14409950
14404326,14404375,14410029,14410078
14404226,14404250,14409929,14409953
14404226,14404250,14404751,14404775
14404226,14404250,14404554,14404578
14403151,14403175,14403584,14403608
14403126,14403150,14403599,14403623
14403126,14403150,14403166,14403190
14401801,14401825,14401970,14401994
14401676,14401700,14401849,14401873
14401351,14401375,14401978,14402002
14394251,14394275,14394356,14394380
14394176,14394225,14394366,14394415
14394151,14394200,14394236,14394285
14394026,14394050,14394494,14394518
14392276,14392300,14392310,14392334
14389726,14389750,14389964,14389988
14386151,14386175,14386643,14386667
14386151,14386325,14386479,14386653
14386151,14386500,14386315,14386664
14386051,14386125,14386543,14386617
14386051,14386125,14386379,14386453
14386051,14386125,14386215,14386289
14385901,14385925,14386635,14386659
14385901,14385925,14386471,14386495
14385901,14385925,14386307,14386331
14385901,14385925,14386143,14386167
14384026,14384100,14384260,14384334
14383976,14384000,14384210,14384234
14383876,14383925,14384111,14384160
14383551,14383600,14384262,14384311
14383501,14383525,14384212,14384236
14383501,14383600,14383978,14384077
14380676,14380700,14381002,14381026
14375201,14375375,14375379,14375553
14375051,14375075,14375479,14375503
14375051,14375075,14375301,14375325
14374951,14375000,14375381,14375430
14374951,14375000,14375203,14375252
14374901,14374925,14375153,14375177
14374801,14374825,14374838,14374862
14370476,14370500,14370712,14370736
14370151,14370175,14370743,14370767
14360551,14360575,14360780,14360804
14360401,14360450,14360782,14360831
14357476,14357500,14357619,14357643
14357201,14357225,14357555,14357579
14356576,14356600,14357273,14357297
14356401,14356425,14356555,14356579
14355951,14355975,14357468,14357492
14355951,14355975,14356947,14356971
14355801,14355825,14356602,14356626
14355701,14355725,14357553,14357577
14355676,14355775,14357174,14357273
14353701,14353725,14353863,14353887
14351276,14351350,14354887,14354961
14350976,14351225,14354587,14354836
14350826,14350875,14354437,14354486
14350776,14350800,14354387,14354411
14350651,14350675,14354193,14354217
14349151,14349175,14349601,14349625
14345926,14346000,14346453,14346527
14345851,14345900,14346377,14346426
14345776,14345800,14346302,14346326
14343326,14343350,14343448,14343472
14342726,14342800,14342981,14343055
14342601,14342675,14342856,14342930
14340301,14340325,14341412,14341436
14340226,14340275,14341337,14341386
14338376,14338525,14338572,14338721
14338276,14338300,14338704,14338728
14338226,14338250,14338601,14338625
14338226,14338250,14338405,14338429
14329901,14329925,14330104,14330128
14329751,14329800,14329852,14329901
14329701,14329725,14330106,14330130
14329701,14329725,14329903,14329927
14326301,14326325,14334084,14334108
14326251,14326275,14334034,14334058
14319551,14319575,14328142,14328166
14314226,14314250,14314447,14314471
14307301,14307325,14307714,14307738
14307251,14307275,14307665,14307689
14303951,14304000,14304246,14304295
14303876,14303900,14304397,14304421
14303826,14303875,14304312,14304361
14303751,14303775,14304237,14304261
14303751,14303775,14303942,14303966
14303601,14303625,14304357,14304381
14303601,14303625,14304244,14304268
14303601,14303625,14303949,14303973
14303601,14303625,14303758,14303782
14300926,14300950,14304164,14304188
14300926,14300975,14303869,14303918
14300851,14300875,14303829,14303853
14300776,14300850,14303945,14304019
14300776,14300800,14303754,14303778
14300626,14300650,14303594,14303618
14300476,14300550,14304235,14304309
14300476,14300500,14303749,14303773
14300476,14300550,14300771,14300845
14300401,14300450,14304386,14304435
14300401,14300425,14303560,14303584
14300401,14300450,14300922,14300971
14300351,14300400,14304301,14304350
14300351,14300400,14300837,14300886
14300301,14300325,14304251,14304275
14300301,14300325,14303608,14303632
14300301,14300325,14300787,14300811
14300276,14300325,14303931,14303980
14300276,14300325,14300467,14300516
14300126,14300150,14304086,14304110
14300126,14300150,14300622,14300646
14299376,14302800,14302840,14306264
14279801,14279825,14279989,14280013
14274401,14274425,14280949,14280973
14258026,14258050,14258339,14258363
14257926,14258025,14258377,14258476
14257776,14257875,14257914,14258013
14257751,14257925,14258340,14258514
14257751,14257775,14258027,14258051
14257676,14257700,14257711,14257735
14257501,14257725,14258124,14258348
14254801,14254850,14254964,14255013
14243926,14243950,14244233,14244257
14240201,14240225,14240462,14240486
14240076,14240125,14240471,14240520
14230576,14230600,14234321,14234345
14225801,14225825,14225981,14226005
14223201,14223225,14223374,14223398
14219151,14219175,14227375,14227399
14217801,14217825,14219701,14219725
14217801,14217825,14218271,14218295
14217576,14217600,14217812,14217836
14195201,14195225,14195349,14195373
14194401,14194425,14196533,14196557
14174576,14174600,14177507,14177531
14174251,14174275,14177488,14177512
14172176,14172200,14178424,14178448
14171376,14171400,14175766,14175790
14171076,14171100,14175753,14175777
